contact_id,customer_id,product_id,channel,contact_date,responded
K038894,C006923,P019,manager,2025-11-09,1
K038895,C007411,P006,manager,2025-10-16,1
K038896,C006360,P020,call,2025-07-15,0
K038897,C005258,P005,app_push,2025-06-22,0
K038898,C001628,P027,sms,2025-07-11,0
K038899,C005218,P028,call,2025-12-20,0
K038900,C004833,P014,call,2025-09-05,0
K038901,C002971,P013,app_push,2025-11-13,0
K038902,C004767,P002,manager,2025-12-03,1
K038903,C002386,P020,call,2025-06-28,0
K038904,C006221,P026,manager,2025-08-24,0
K038905,C007704,P011,app_push,2025-08-24,1
K038906,C004353,P001,app_push,2025-08-18,0
K038907,C006099,P010,manager,2025-07-07,0
K038908,C003902,P020,manager,2025-05-15,1
K038909,C005028,P014,app_push,2025-11-29,1
K038910,C003457,P018,sms,2025-10-09,0
K038911,C007799,P008,manager,2026-02-28,0
K038912,C003986,P013,manager,2026-01-18,0
K038913,C003122,P017,call,2025-11-18,1
K038914,C003209,P029,sms,2025-05-25,0
K038915,C005178,P009,manager,2025-09-28,0
K038916,C000830,P014,app_push,2025-11-21,0
K038917,C007946,P019,call,2025-10-10,0
K038918,C006557,P018,manager,2025-05-11,1
K038919,C004453,P020,sms,2025-09-27,0
K038920,C004977,P015,call,2025-05-27,0
K038921,C007012,P004,app_push,2025-12-01,0
K038922,C004662,P022,call,2025-04-03,0
K038923,C007319,P004,manager,2026-02-05,1
K038924,C004630,P013,manager,2025-08-29,1
K038925,C001284,P029,call,2025-07-25,0
K038926,C007680,P011,manager,2025-07-01,0
K038927,C000787,P015,call,2025-12-04,1
K038928,C004809,P009,call,2025-12-12,1
K038929,C001280,P014,manager,2025-08-24,1
K038930,C007697,P029,manager,2026-02-10,0
K038931,C007131,P015,manager,2025-04-23,0
K038932,C005748,P029,app_push,2025-12-20,1
K038933,C006160,P001,call,2026-01-31,0
K038934,C005697,P006,call,2025-07-30,0
K038935,C005318,P009,app_push,2025-11-22,0
K038936,C001557,P029,app_push,2025-08-05,0
K038937,C002919,P012,sms,2026-03-16,0
K038938,C005077,P020,sms,2025-07-03,0
K038939,C004211,P026,call,2025-12-15,0
K038940,C007794,P003,call,2026-03-14,0
K038941,C001915,P029,app_push,2025-11-14,0
K038942,C004836,P011,manager,2025-06-28,0
K038943,C004120,P016,sms,2025-12-02,0
K038944,C002005,P006,sms,2026-02-15,0
K038945,C007009,P017,manager,2025-08-28,1
K038946,C000039,P025,call,2025-10-17,0
K038947,C000538,P009,app_push,2025-10-06,0
K038948,C001169,P007,sms,2025-04-09,0
K038949,C002806,P012,call,2025-11-22,1
K038950,C004494,P016,app_push,2025-12-17,0
K038951,C002318,P030,manager,2025-04-29,1
K038952,C005855,P013,call,2025-10-08,0
K038953,C002036,P018,sms,2026-03-22,0
K038954,C003316,P025,sms,2026-02-16,0
K038955,C003586,P004,call,2025-05-26,1
K038956,C000873,P009,app_push,2025-05-01,0
K038957,C007999,P018,call,2026-02-22,0
K038958,C007874,P005,sms,2026-01-23,0
K038959,C007395,P008,call,2026-01-25,0
K038960,C000066,P010,call,2025-10-03,0
K038961,C004255,P006,call,2025-09-26,0
K038962,C003966,P002,app_push,2025-10-21,0
K038963,C001041,P004,manager,2025-12-31,0
K038964,C007671,P011,call,2025-06-01,0
K038965,C006613,P023,app_push,2026-01-09,1
K038966,C000870,P006,app_push,2025-10-31,0
K038967,C005290,P025,sms,2025-04-18,0
K038968,C001205,P010,sms,2025-05-14,0
K038969,C004712,P016,app_push,2026-02-25,0
K038970,C004878,P014,sms,2025-10-11,0
K038971,C004621,P002,manager,2026-02-15,0
K038972,C007538,P021,call,2025-11-27,0
K038973,C007707,P005,call,2025-07-10,0
K038974,C005456,P013,app_push,2025-06-22,1
K038975,C006759,P011,sms,2025-12-23,0
K038976,C000328,P008,app_push,2025-10-30,0
K038977,C002904,P025,sms,2025-12-15,0
K038978,C005090,P017,call,2025-12-20,0
K038979,C006327,P013,call,2025-07-06,0
K038980,C004029,P008,app_push,2025-04-24,0
K038981,C007001,P020,manager,2025-07-02,1
K038982,C006027,P011,call,2025-11-22,0
K038983,C005067,P007,manager,2025-07-22,1
K038984,C006484,P017,app_push,2025-05-02,0
K038985,C001331,P010,call,2026-01-06,0
K038986,C007778,P007,manager,2026-03-25,1
K038987,C003116,P003,sms,2025-10-07,0
K038988,C005558,P018,app_push,2026-02-13,0
K038989,C006969,P024,manager,2025-12-10,0
K038990,C007154,P015,app_push,2025-04-16,0
K038991,C003483,P021,app_push,2025-09-05,0
K038992,C005835,P005,sms,2025-05-08,0
K038993,C003073,P017,sms,2025-12-29,0
K038994,C007158,P005,sms,2026-02-05,0
K038995,C005549,P022,sms,2026-03-22,0
K038996,C000427,P014,app_push,2025-07-12,0
K038997,C000146,P014,call,2025-08-01,0
K038998,C004681,P014,manager,2025-08-13,1
K038999,C005117,P007,app_push,2025-12-04,0
K039000,C001772,P003,sms,2025-12-15,0
K039001,C002357,P017,call,2025-04-05,0
K039002,C005513,P003,app_push,2025-10-14,0
K039003,C001804,P004,call,2025-06-19,0
K039004,C004861,P015,app_push,2025-05-26,0
K039005,C005143,P028,sms,2025-09-14,0
K039006,C006438,P028,call,2025-12-20,0
K039007,C007933,P015,sms,2025-05-02,0
K039008,C000816,P030,app_push,2025-12-03,0
K039009,C006081,P018,call,2026-02-10,0
K039010,C007652,P013,app_push,2025-08-11,0
K039011,C002816,P019,app_push,2026-02-17,0
K039012,C002306,P012,call,2026-02-05,0
K039013,C005160,P028,manager,2026-02-08,0
K039014,C006622,P009,manager,2025-07-09,0
K039015,C000499,P020,app_push,2026-03-01,0
K039016,C002242,P016,manager,2025-07-30,1
K039017,C002153,P019,call,2025-12-18,1
K039018,C007844,P006,call,2025-08-11,0
K039019,C002747,P016,sms,2026-03-10,0
K039020,C000907,P004,sms,2025-06-04,0
K039021,C003265,P019,sms,2026-01-26,0
K039022,C002225,P004,app_push,2025-06-12,0
K039023,C007270,P005,manager,2025-05-01,0
K039024,C001818,P003,app_push,2025-08-11,0
K039025,C004857,P027,sms,2025-05-28,0
K039026,C000068,P012,app_push,2025-05-15,0
K039027,C002665,P018,app_push,2025-06-17,0
K039028,C000792,P004,manager,2025-06-28,0
K039029,C002567,P025,sms,2026-03-01,0
K039030,C001296,P025,app_push,2026-03-08,0
K039031,C001138,P018,sms,2025-05-26,0
K039032,C000313,P024,app_push,2025-06-16,0
K039033,C004821,P030,call,2025-07-16,0
K039034,C000998,P012,sms,2025-05-17,0
K039035,C004139,P024,manager,2025-11-18,1
K039036,C001657,P013,manager,2026-02-02,1
K039037,C003878,P001,call,2025-11-02,0
K039038,C001569,P024,manager,2026-01-05,0
K039039,C004788,P019,app_push,2026-02-19,0
K039040,C007687,P012,sms,2025-12-09,0
K039041,C002301,P027,call,2025-07-23,0
K039042,C002889,P020,call,2025-11-18,0
K039043,C001494,P016,app_push,2025-08-15,0
K039044,C006620,P011,call,2025-05-13,0
K039045,C002355,P005,call,2025-09-26,0
K039046,C005030,P014,app_push,2025-06-26,0
K039047,C001353,P015,sms,2026-01-22,0
K039048,C004816,P028,app_push,2025-10-17,0
K039049,C002198,P001,sms,2025-04-30,0
K039050,C001014,P004,sms,2026-01-17,0
K039051,C003671,P006,sms,2026-03-13,0
K039052,C002280,P006,sms,2025-04-27,0
K039053,C003063,P022,call,2025-06-08,0
K039054,C004376,P017,app_push,2025-04-24,0
K039055,C005903,P017,app_push,2026-02-11,0
K039056,C007938,P025,call,2025-11-15,0
K039057,C001063,P007,manager,2025-05-01,0
K039058,C005598,P028,app_push,2026-02-10,0
K039059,C004771,P009,sms,2025-12-20,0
K039060,C001443,P018,manager,2025-07-15,1
K039061,C001567,P020,app_push,2025-11-22,0
K039062,C005594,P026,sms,2026-02-20,0
K039063,C004352,P026,app_push,2025-04-25,0
K039064,C007491,P007,sms,2025-09-08,0
K039065,C004187,P009,sms,2025-09-24,0
K039066,C001069,P030,manager,2025-09-03,1
K039067,C006577,P028,call,2026-02-12,1
K039068,C001871,P023,app_push,2025-11-03,0
K039069,C001984,P014,app_push,2025-11-02,0
K039070,C001967,P024,call,2025-06-08,1
K039071,C000243,P024,manager,2026-01-09,1
K039072,C005054,P008,sms,2025-04-25,1
K039073,C001123,P020,manager,2025-08-20,1
K039074,C002655,P006,sms,2025-10-13,0
K039075,C007975,P006,manager,2025-08-05,1
K039076,C003986,P007,manager,2025-04-14,0
K039077,C005555,P007,sms,2025-08-02,0
K039078,C000622,P022,sms,2026-02-01,0
K039079,C004444,P021,app_push,2026-01-04,0
K039080,C007134,P004,app_push,2025-09-19,1
K039081,C002096,P006,app_push,2025-12-14,0
K039082,C003100,P011,manager,2026-01-29,1
K039083,C006900,P008,manager,2026-01-27,0
K039084,C003218,P024,call,2026-01-16,0
K039085,C007876,P009,manager,2026-01-16,0
K039086,C000010,P026,call,2026-03-15,0
K039087,C001686,P026,app_push,2025-11-14,0
K039088,C007353,P023,app_push,2026-01-31,1
K039089,C004766,P011,sms,2025-07-09,0
K039090,C004938,P003,call,2025-12-30,0
K039091,C003536,P025,call,2026-02-19,1
K039092,C004008,P011,sms,2025-10-11,0
K039093,C001539,P007,manager,2025-11-15,1
K039094,C006944,P024,app_push,2025-04-21,0
K039095,C001341,P026,manager,2026-01-18,1
K039096,C005151,P010,call,2026-02-28,1
K039097,C007484,P014,sms,2025-11-01,0
K039098,C003119,P012,manager,2025-07-11,0
K039099,C007025,P005,app_push,2025-10-01,0
K039100,C003880,P028,manager,2026-02-07,0
K039101,C005439,P012,app_push,2025-11-09,0
K039102,C002889,P010,app_push,2025-10-18,1
K039103,C007585,P017,call,2025-04-11,0
K039104,C001900,P019,sms,2026-02-01,0
K039105,C005695,P023,sms,2025-11-24,0
K039106,C000447,P011,manager,2025-06-15,1
K039107,C003954,P012,sms,2025-05-26,0
K039108,C003332,P016,app_push,2026-02-07,0
K039109,C007874,P020,manager,2025-04-15,0
K039110,C000741,P006,manager,2025-04-10,1
K039111,C001552,P024,app_push,2025-06-02,1
K039112,C004009,P003,manager,2026-01-22,1
K039113,C001048,P013,app_push,2026-01-08,1
K039114,C003335,P028,sms,2026-03-06,0
K039115,C007178,P018,manager,2025-10-26,0
K039116,C005721,P027,app_push,2026-02-10,0
K039117,C001961,P003,call,2025-11-11,0
K039118,C001221,P021,sms,2025-08-25,1
K039119,C000716,P023,app_push,2025-07-03,0
K039120,C005865,P024,app_push,2025-11-24,0
K039121,C000504,P024,manager,2025-08-14,0
K039122,C000968,P006,call,2025-09-15,0
K039123,C001071,P013,manager,2025-11-09,0
K039124,C002858,P019,sms,2025-10-11,0
K039125,C004556,P027,manager,2025-10-05,0
K039126,C004335,P002,app_push,2025-12-19,0
K039127,C007900,P027,app_push,2025-04-01,0
K039128,C000659,P025,manager,2025-06-18,0
K039129,C003217,P010,app_push,2025-07-02,1
K039130,C007305,P013,call,2026-03-20,0
K039131,C006525,P013,manager,2025-12-14,0
K039132,C003000,P022,call,2025-06-21,0
K039133,C001308,P030,sms,2025-07-08,0
K039134,C002295,P001,app_push,2025-09-07,0
K039135,C000117,P013,call,2026-01-04,0
K039136,C006703,P007,manager,2025-04-27,0
K039137,C004527,P021,call,2026-01-28,0
K039138,C001990,P027,call,2025-04-16,0
K039139,C001635,P001,app_push,2025-12-16,0
K039140,C003217,P002,call,2026-03-09,0
K039141,C003548,P002,call,2025-04-27,1
K039142,C005416,P018,sms,2025-08-25,0
K039143,C007834,P016,call,2025-06-05,0
K039144,C005405,P022,app_push,2025-05-12,0
K039145,C001484,P005,sms,2025-04-18,0
K039146,C000572,P023,call,2025-08-15,0
K039147,C000943,P030,app_push,2025-06-26,0
K039148,C004127,P021,manager,2026-03-02,0
K039149,C002302,P005,app_push,2025-11-23,0
K039150,C000795,P021,call,2025-11-21,0
K039151,C001652,P018,manager,2025-07-14,1
K039152,C007655,P022,app_push,2025-08-28,0
K039153,C005915,P020,call,2026-01-17,0
K039154,C003252,P007,sms,2025-10-01,0
K039155,C004140,P013,manager,2025-06-08,1
K039156,C003106,P015,app_push,2026-01-10,0
K039157,C001508,P024,manager,2025-06-23,0
K039158,C006445,P004,call,2026-03-17,0
K039159,C000123,P023,app_push,2025-11-29,1
K039160,C000910,P023,sms,2025-10-09,0
K039161,C002267,P009,app_push,2026-01-29,0
K039162,C002666,P007,manager,2025-06-01,0
K039163,C004686,P011,call,2025-11-23,0
K039164,C005359,P007,sms,2026-03-05,0
K039165,C007198,P009,manager,2025-07-11,0
K039166,C001471,P004,app_push,2025-08-15,0
K039167,C001846,P005,app_push,2025-08-04,0
K039168,C005261,P027,manager,2025-06-05,0
K039169,C001540,P003,app_push,2025-05-24,0
K039170,C007346,P014,app_push,2025-08-08,1
K039171,C005284,P013,app_push,2026-03-21,0
K039172,C007165,P001,app_push,2026-02-08,0
K039173,C000954,P009,sms,2025-05-21,0
K039174,C001728,P029,call,2025-06-01,0
K039175,C001486,P019,app_push,2026-01-09,0
K039176,C001793,P030,app_push,2025-07-28,0
K039177,C005272,P024,call,2026-01-07,1
K039178,C005861,P002,call,2026-02-04,0
K039179,C002659,P002,call,2025-12-08,0
K039180,C006759,P028,manager,2025-06-07,0
K039181,C003602,P008,call,2026-03-22,0
K039182,C007613,P018,app_push,2025-04-21,1
K039183,C006024,P006,app_push,2025-11-03,0
K039184,C002939,P012,call,2025-06-02,0
K039185,C000010,P009,manager,2025-09-16,0
K039186,C002388,P028,app_push,2026-02-02,0
K039187,C002577,P004,call,2025-10-21,0
K039188,C000186,P005,app_push,2025-05-10,0
K039189,C006440,P017,app_push,2025-07-01,0
K039190,C001312,P030,manager,2025-11-08,1
K039191,C001390,P013,app_push,2025-06-26,0
K039192,C002635,P001,manager,2025-06-19,0
K039193,C005719,P028,call,2025-07-18,0
K039194,C007119,P016,sms,2025-12-20,0
K039195,C001098,P029,manager,2025-11-15,1
K039196,C002439,P011,manager,2026-01-16,1
K039197,C004085,P018,sms,2026-03-16,0
K039198,C003368,P021,call,2026-03-01,0
K039199,C006178,P028,app_push,2025-09-03,0
K039200,C003701,P028,sms,2025-06-29,0
K039201,C007932,P022,call,2025-05-08,0
K039202,C005649,P009,call,2026-02-02,0
K039203,C007029,P027,manager,2026-02-03,0
K039204,C004876,P029,manager,2026-01-25,1
K039205,C006545,P022,sms,2025-07-31,0
K039206,C002643,P029,sms,2026-01-29,0
K039207,C006002,P002,sms,2025-04-06,0
K039208,C001580,P012,call,2025-06-20,0
K039209,C006391,P017,sms,2026-02-20,0
K039210,C000002,P011,app_push,2025-09-13,1
K039211,C005583,P028,manager,2025-12-12,0
K039212,C004724,P030,call,2025-08-15,0
K039213,C000816,P017,manager,2026-03-26,0
K039214,C000404,P016,app_push,2026-01-29,1
K039215,C000210,P010,call,2025-08-26,0
K039216,C007905,P026,call,2025-08-03,0
K039217,C000043,P004,manager,2025-10-14,0
K039218,C002470,P028,app_push,2025-10-09,1
K039219,C001396,P016,sms,2025-05-22,0
K039220,C000953,P018,app_push,2025-06-20,0
K039221,C002932,P018,manager,2025-05-16,1
K039222,C005517,P002,app_push,2025-05-21,0
K039223,C006919,P005,sms,2025-04-20,0
K039224,C005109,P030,app_push,2025-06-16,0
K039225,C004604,P030,sms,2025-10-14,0
K039226,C003702,P009,call,2025-05-13,0
K039227,C002392,P014,manager,2026-03-21,1
K039228,C006746,P025,app_push,2025-04-17,0
K039229,C003943,P024,app_push,2025-07-29,0
K039230,C007170,P029,sms,2025-04-21,0
K039231,C004107,P022,manager,2025-04-30,0
K039232,C001415,P025,manager,2025-05-05,0
K039233,C001009,P018,call,2025-06-01,0
K039234,C001326,P022,sms,2025-11-25,0
K039235,C001714,P028,manager,2025-12-14,1
K039236,C005682,P004,call,2025-07-28,0
K039237,C002088,P028,app_push,2025-11-20,0
K039238,C007676,P025,call,2025-12-04,0
K039239,C003984,P011,sms,2025-04-07,0
K039240,C000599,P026,manager,2025-04-12,1
K039241,C005146,P017,manager,2025-09-07,1
K039242,C003179,P029,call,2025-12-16,0
K039243,C003566,P021,sms,2025-05-21,0
K039244,C002478,P007,app_push,2025-07-08,1
K039245,C002550,P023,manager,2025-07-27,0
K039246,C000385,P009,call,2025-06-19,0
K039247,C002017,P011,manager,2026-01-04,1
K039248,C001539,P015,sms,2025-09-28,0
K039249,C005406,P006,app_push,2025-04-20,0
K039250,C004043,P004,app_push,2026-02-25,1
K039251,C003230,P010,call,2025-10-23,0
K039252,C007936,P007,app_push,2025-06-08,0
K039253,C003232,P011,app_push,2025-06-10,1
K039254,C001000,P011,app_push,2026-02-11,0
K039255,C007524,P021,sms,2026-01-08,0
K039256,C005239,P020,sms,2025-09-20,0
K039257,C000738,P013,call,2025-08-09,0
K039258,C001233,P014,call,2025-07-10,0
K039259,C000702,P026,call,2026-02-26,0
K039260,C002248,P014,sms,2025-12-18,0
K039261,C006518,P011,call,2026-02-24,0
K039262,C004645,P014,manager,2026-02-28,1
K039263,C003717,P011,manager,2026-02-17,1
K039264,C006922,P010,manager,2025-06-21,0
K039265,C007841,P012,app_push,2025-08-10,0
K039266,C002194,P022,manager,2025-12-17,1
K039267,C002203,P018,manager,2025-04-07,1
K039268,C002464,P014,app_push,2025-04-06,0
K039269,C005990,P005,manager,2025-06-13,0
K039270,C002714,P020,call,2025-08-17,1
K039271,C004925,P014,call,2025-10-26,0
K039272,C005188,P008,call,2025-08-23,0
K039273,C005661,P024,sms,2025-12-09,0
K039274,C005787,P016,manager,2025-05-09,0
K039275,C004738,P002,call,2025-10-30,0
K039276,C006263,P028,sms,2025-12-31,0
K039277,C004662,P016,sms,2025-04-14,0
K039278,C000102,P028,sms,2025-12-08,0
K039279,C003733,P030,manager,2026-02-24,1
K039280,C000889,P002,app_push,2025-06-10,1
K039281,C006917,P008,call,2025-07-18,0
K039282,C006868,P015,manager,2025-08-07,0
K039283,C001781,P021,manager,2026-03-21,0
K039284,C001210,P017,app_push,2025-11-27,0
K039285,C005180,P004,sms,2025-10-17,0
K039286,C000795,P015,call,2025-05-17,0
K039287,C001424,P017,call,2025-09-18,1
K039288,C005031,P003,app_push,2025-11-08,0
K039289,C002118,P016,call,2025-12-05,0
K039290,C003831,P029,app_push,2026-03-19,0
K039291,C000960,P013,sms,2025-06-09,0
K039292,C002734,P016,call,2025-12-12,0
K039293,C007185,P020,manager,2025-12-28,1
K039294,C000047,P004,manager,2025-09-06,1
K039295,C004607,P019,sms,2025-06-08,0
K039296,C005820,P016,app_push,2025-09-03,0
K039297,C005576,P007,manager,2026-03-15,1
K039298,C000816,P028,sms,2025-04-22,0
K039299,C007766,P030,sms,2025-10-22,0
K039300,C005481,P016,call,2025-08-29,0
K039301,C007085,P015,sms,2025-05-24,0
K039302,C005840,P020,app_push,2025-12-31,0
K039303,C006603,P004,app_push,2025-11-10,0
K039304,C006741,P009,call,2025-06-19,0
K039305,C001896,P007,sms,2025-05-18,0
K039306,C002762,P012,app_push,2026-02-24,1
K039307,C002274,P006,app_push,2026-02-28,0
K039308,C002604,P005,app_push,2025-11-27,0
K039309,C006195,P018,app_push,2025-05-16,0
K039310,C004003,P016,manager,2025-05-30,0
K039311,C001046,P015,call,2025-08-18,0
K039312,C002219,P005,call,2025-04-28,0
K039313,C004912,P004,manager,2025-06-11,0
K039314,C002836,P030,sms,2025-05-03,0
K039315,C004125,P001,manager,2026-01-29,1
K039316,C002171,P004,call,2026-01-31,1
K039317,C004225,P020,sms,2025-10-16,0
K039318,C001712,P010,call,2026-03-17,0
K039319,C003347,P024,call,2025-05-20,1
K039320,C000663,P023,call,2025-05-28,0
K039321,C006567,P007,manager,2025-07-21,1
K039322,C000347,P002,app_push,2025-08-13,0
K039323,C000618,P016,call,2025-04-15,0
K039324,C006033,P004,manager,2025-08-06,1
K039325,C001199,P003,app_push,2025-05-04,0
K039326,C000880,P006,app_push,2026-01-04,1
K039327,C001449,P030,call,2025-12-30,0
K039328,C002637,P029,manager,2025-06-02,0
K039329,C002289,P007,sms,2025-11-12,0
K039330,C001128,P022,manager,2025-12-22,0
K039331,C002325,P020,app_push,2025-12-19,0
K039332,C005640,P006,call,2025-04-10,0
K039333,C002371,P006,sms,2025-07-21,0
K039334,C007625,P018,call,2025-12-04,1
K039335,C005166,P018,manager,2025-11-15,0
K039336,C001779,P006,app_push,2025-06-29,0
K039337,C001079,P016,call,2025-07-18,0
K039338,C004430,P028,app_push,2025-07-26,0
K039339,C005257,P013,sms,2025-12-23,1
K039340,C002671,P024,sms,2025-12-22,0
K039341,C004449,P023,app_push,2025-07-05,0
K039342,C005085,P015,sms,2025-04-21,0
K039343,C007426,P018,app_push,2026-03-22,0
K039344,C005792,P024,sms,2025-06-13,0
K039345,C003313,P023,manager,2026-03-21,1
K039346,C005731,P020,app_push,2025-06-14,0
K039347,C005549,P026,call,2026-03-23,0
K039348,C004098,P029,sms,2025-09-07,0
K039349,C004184,P010,sms,2025-11-23,0
K039350,C005156,P009,sms,2025-07-27,0
K039351,C005084,P024,sms,2025-08-07,0
K039352,C004086,P004,sms,2025-05-15,1
K039353,C000962,P028,sms,2025-12-18,0
K039354,C001165,P001,sms,2025-07-25,0
K039355,C000511,P009,call,2025-11-06,0
K039356,C000622,P001,manager,2026-02-05,0
K039357,C007341,P007,sms,2025-04-22,0
K039358,C004921,P008,app_push,2026-03-16,0
K039359,C005290,P023,sms,2025-07-31,1
K039360,C007330,P001,manager,2026-03-17,0
K039361,C000272,P002,sms,2025-08-06,0
K039362,C002952,P001,manager,2025-11-10,1
K039363,C007699,P029,sms,2025-08-08,0
K039364,C000286,P021,app_push,2025-11-27,0
K039365,C002420,P004,manager,2025-12-06,1
K039366,C002895,P015,app_push,2026-01-09,0
K039367,C007586,P016,app_push,2025-06-10,0
K039368,C003197,P029,sms,2025-10-09,0
K039369,C001608,P007,app_push,2026-02-16,0
K039370,C002608,P011,call,2025-04-21,1
K039371,C002640,P027,app_push,2025-05-23,0
K039372,C007789,P011,manager,2025-10-27,1
K039373,C000366,P028,call,2025-06-27,0
K039374,C003797,P005,sms,2025-06-07,0
K039375,C005366,P006,sms,2026-01-25,0
K039376,C000008,P005,manager,2026-02-21,0
K039377,C001648,P030,call,2025-10-06,0
K039378,C002769,P026,call,2025-08-21,0
K039379,C007386,P006,call,2025-08-15,1
K039380,C003335,P012,call,2025-09-12,0
K039381,C006760,P010,sms,2025-12-14,0
K039382,C000124,P024,manager,2025-10-02,1
K039383,C001542,P005,app_push,2025-12-18,1
K039384,C002807,P024,call,2025-05-11,1
K039385,C003265,P015,sms,2025-09-09,0
K039386,C004454,P012,manager,2025-07-03,1
K039387,C000311,P015,call,2025-04-10,0
K039388,C001825,P009,sms,2025-11-08,0
K039389,C007337,P006,call,2025-08-12,0
K039390,C000495,P004,manager,2026-02-01,1
K039391,C004777,P028,manager,2025-10-16,0
K039392,C004652,P005,sms,2026-03-26,0
K039393,C005121,P019,app_push,2025-08-10,0
K039394,C004987,P001,manager,2025-12-12,1
K039395,C006338,P015,manager,2025-10-30,0
K039396,C007842,P023,sms,2025-11-12,0
K039397,C004703,P005,call,2025-07-03,0
K039398,C002906,P017,app_push,2026-02-21,1
