holding_id,customer_id,product_id,amount,buy_date
H007317,C005961,P030,115349.15,2025-02-13
H007318,C005961,P030,32855.42,2024-06-25
H007319,C005961,P008,18952.79,2025-10-17
H007320,C005961,P028,100000.0,2025-05-20
H007321,C005332,P009,50000.0,2025-02-07
H007322,C007669,P008,10000.0,2025-09-12
H007323,C003668,P009,50000.0,2024-12-03
H007324,C003668,P028,100000.0,2025-02-18
H007325,C003668,P022,25416.56,2024-12-06
H007326,C002053,P001,50000.0,2024-11-24
H007327,C002053,P012,17418.56,2025-11-25
H007328,C004255,P010,50812.42,2025-03-29
H007329,C001777,P004,18653.42,2025-07-04
H007330,C004503,P025,16676.4,2025-08-05
H007331,C004920,P003,50000.0,2025-04-17
H007332,C004920,P004,33995.15,2024-10-04
H007333,C002537,P018,20540.98,2025-06-11
H007334,C007714,P018,26290.01,2025-12-14
H007335,C007061,P026,6784.72,2025-10-06
H007336,C001593,P009,50000.0,2024-10-24
H007337,C001724,P007,90232.35,2025-11-25
H007338,C001724,P030,7648.53,2025-02-28
H007339,C003510,P023,27784.46,2025-01-08
H007340,C003510,P007,50000.0,2025-08-19
H007341,C003510,P030,25722.59,2024-07-07
H007342,C006951,P016,100000.0,2024-07-30
H007343,C005875,P024,119238.23,2025-06-04
H007344,C002612,P013,11933.95,2025-11-20
H007345,C002612,P020,11244.33,2025-06-18
H007346,C004149,P026,21802.38,2025-02-04
H007347,C005457,P015,73441.33,2026-01-10
H007348,C004323,P022,58851.08,2024-09-14
H007349,C000491,P026,33014.53,2025-03-16
H007350,C006734,P022,65776.43,2025-08-23
H007351,C003484,P006,50000.0,2025-03-12
H007352,C003484,P014,35631.51,2025-11-05
H007353,C003484,P030,16393.03,2024-11-08
H007354,C002911,P027,100000.0,2025-05-21
H007355,C002911,P028,100000.0,2025-07-22
H007356,C001007,P020,64648.37,2025-08-06
H007357,C006390,P023,29458.07,2025-02-12
H007358,C003432,P004,10645.67,2024-11-24
H007359,C002504,P008,58879.15,2025-10-07
H007360,C007436,P009,50000.0,2025-03-22
H007361,C007436,P013,55621.35,2025-06-02
H007362,C007436,P023,23161.37,2025-08-28
H007363,C005062,P021,100000.0,2025-05-27
H007364,C005062,P002,79409.73,2024-07-17
H007365,C005062,P005,100000.0,2025-10-09
H007366,C000026,P010,50000.0,2025-05-22
H007367,C000026,P012,12217.63,2025-08-23
H007368,C000026,P019,17409.86,2024-12-24
H007369,C007123,P020,13194.83,2024-07-29
H007370,C007123,P002,17991.45,2025-06-09
H007371,C002410,P002,35390.68,2024-11-17
H007372,C003271,P014,30853.92,2025-01-14
H007373,C001553,P003,50000.0,2025-05-06
H007374,C001553,P026,16732.52,2024-08-14
H007375,C006875,P030,26630.47,2025-07-23
H007376,C006875,P014,21397.35,2025-01-26
H007377,C005991,P029,13619.21,2025-03-05
H007378,C003872,P017,44654.86,2026-01-12
H007379,C003872,P014,104412.55,2025-01-21
H007380,C003872,P012,30470.71,2026-01-10
H007381,C003403,P025,18221.83,2025-04-21
H007382,C000980,P014,67983.23,2024-12-31
H007383,C000980,P004,16969.7,2025-03-21
H007384,C002656,P029,17600.5,2025-02-21
H007385,C002656,P025,21992.12,2025-02-01
H007386,C001848,P028,100000.0,2024-09-23
H007387,C001848,P018,51561.91,2024-10-22
H007388,C001848,P017,51440.86,2025-08-11
H007389,C005228,P008,21824.08,2025-08-06
H007390,C006866,P020,16926.05,2025-09-30
H007391,C004706,P015,114769.91,2025-02-10
H007392,C004706,P010,50000.0,2025-04-20
H007393,C004706,P021,158902.58,2025-08-05
H007394,C005954,P011,119031.17,2024-08-10
H007395,C005954,P010,65851.54,2025-05-02
H007396,C005954,P020,10000.0,2025-02-27
H007397,C005954,P030,64847.91,2025-10-14
H007398,C004746,P014,30129.28,2024-12-25
H007399,C001103,P011,16070.44,2024-09-12
H007400,C003277,P030,26868.41,2024-11-08
H007401,C005949,P011,20432.8,2025-08-09
H007402,C005949,P013,10000.0,2025-09-30
H007403,C005949,P008,52091.72,2025-07-07
H007404,C007755,P012,11553.74,2026-01-14
H007405,C007755,P012,22770.64,2025-12-17
H007406,C007755,P013,17082.54,2025-09-15
H007407,C003997,P020,23993.62,2024-11-12
H007408,C000195,P002,12658.61,2024-07-29
H007409,C000195,P027,100000.0,2025-06-18
H007410,C000195,P005,100000.0,2024-06-17
H007411,C000195,P022,10000.0,2025-12-30
H007412,C000644,P017,60759.59,2024-06-03
H007413,C000644,P013,33478.54,2025-07-02
H007414,C000644,P029,32465.63,2025-09-15
H007415,C000644,P024,35803.38,2024-12-04
H007416,C003286,P023,30194.41,2025-11-26
H007417,C003286,P008,34492.48,2025-05-01
H007418,C003117,P023,20018.78,2025-07-25
H007419,C003117,P024,13025.9,2024-10-22
H007420,C003576,P017,15713.99,2025-03-31
H007421,C006567,P023,77451.36,2025-12-16
H007422,C006567,P010,50000.0,2025-04-08
H007423,C006567,P016,100000.0,2024-07-11
H007424,C003719,P030,15669.88,2025-03-30
H007425,C003719,P011,39803.52,2025-07-24
H007426,C003719,P013,27035.85,2025-07-31
H007427,C003719,P017,60558.35,2025-08-02
H007428,C000973,P001,50000.0,2025-01-16
H007429,C000973,P012,58682.42,2025-09-08
H007430,C000973,P021,175116.47,2025-08-04
H007431,C007164,P003,50000.0,2025-12-04
H007432,C007164,P019,3604.7,2025-12-13
H007433,C003897,P012,34665.46,2025-07-24
H007434,C002567,P019,16285.23,2025-02-27
H007435,C002567,P012,18228.13,2025-09-05
H007436,C004026,P009,65382.81,2025-09-07
H007437,C000033,P021,100000.0,2025-06-21
H007438,C000033,P008,14601.1,2025-05-29
H007439,C006303,P010,63236.33,2025-08-16
H007440,C006303,P025,29739.95,2025-08-24
H007441,C004064,P007,50000.0,2025-07-12
H007442,C004064,P008,33018.85,2025-11-27
H007443,C004064,P012,32808.9,2025-11-12
H007444,C004064,P030,15104.08,2025-11-02
H007445,C006461,P029,63498.49,2025-03-02
H007446,C001698,P010,50000.0,2025-10-03
H007447,C001698,P029,93150.89,2025-09-07
H007448,C002793,P029,25514.46,2025-12-18
H007449,C002793,P007,50000.0,2024-07-22
H007450,C002793,P017,11538.12,2025-01-18
H007451,C002223,P025,113065.94,2025-02-05
H007452,C003765,P025,44930.52,2025-04-14
H007453,C003765,P001,50000.0,2024-08-27
H007454,C003867,P020,34255.06,2025-11-09
H007455,C006059,P020,21403.54,2025-12-06
H007456,C006448,P002,2896.48,2024-11-11
H007457,C004398,P025,70331.48,2025-05-26
H007458,C005927,P029,24311.0,2025-04-12
H007459,C005927,P004,60170.17,2025-08-10
H007460,C003759,P014,11096.13,2024-12-24
H007461,C003759,P022,26273.02,2025-11-29
H007462,C005340,P018,12531.96,2025-01-25
H007463,C003228,P030,91372.85,2025-05-06
H007464,C003228,P015,52404.03,2025-09-20
H007465,C003228,P002,30369.89,2025-06-21
H007466,C003228,P030,31299.38,2025-10-04
H007467,C005624,P026,64621.04,2025-05-23
H007468,C005624,P016,100000.0,2024-10-05
H007469,C005624,P016,100000.0,2025-08-21
H007470,C005624,P030,32570.39,2026-01-05
H007471,C003905,P024,20935.31,2024-10-01
H007472,C002278,P022,17150.91,2025-02-09
H007473,C004491,P026,38340.82,2025-08-07
H007474,C001402,P015,176727.58,2025-08-22
H007475,C000740,P014,10000.0,2025-01-16
H007476,C004903,P015,50000.0,2025-10-18
H007477,C004903,P011,52613.28,2025-01-29
H007478,C007273,P008,27123.13,2025-03-14
H007479,C006190,P011,91011.14,2024-11-09
H007480,C006190,P029,22351.23,2025-10-26
H007481,C006190,P029,22381.22,2025-04-06
H007482,C006190,P004,30026.58,2024-12-02
H007483,C005382,P008,30086.02,2026-01-21
H007484,C007999,P020,44862.48,2024-11-08
H007485,C007855,P018,22585.42,2025-05-22
H007486,C007855,P001,50000.0,2025-04-26
H007487,C007855,P002,24035.9,2025-06-04
H007488,C000675,P008,46100.48,2025-11-29
H007489,C004195,P018,43439.36,2025-10-02
H007490,C003842,P006,74438.79,2024-11-23
H007491,C003842,P020,24203.28,2024-10-14
H007492,C001816,P002,47536.04,2025-05-24
H007493,C005573,P030,69842.45,2025-11-04
H007494,C007751,P019,17228.9,2025-12-02
H007495,C006848,P015,98772.12,2025-06-09
H007496,C006848,P025,20195.82,2025-07-02
H007497,C006848,P012,10000.0,2025-10-16
H007498,C005974,P030,92008.9,2025-03-06
H007499,C002101,P018,48191.88,2025-11-13
H007500,C002101,P018,103547.35,2025-10-06
H007501,C006746,P015,50000.0,2025-06-06
H007502,C006746,P018,80453.89,2025-07-02
H007503,C006746,P024,46595.42,2024-11-10
H007504,C006746,P005,206729.93,2024-10-02
H007505,C002102,P019,26038.51,2024-06-09
H007506,C002102,P023,32497.27,2025-04-16
H007507,C004588,P015,65530.02,2025-03-19
H007508,C004588,P014,42179.76,2024-12-04
H007509,C001549,P025,18933.59,2025-03-06
H007510,C001549,P006,50000.0,2025-08-22
H007511,C004218,P003,50000.0,2026-01-20
H007512,C003324,P011,49772.9,2024-11-10
H007513,C003324,P014,19998.6,2025-04-07
H007514,C007748,P007,50000.0,2024-11-19
H007515,C007748,P030,31849.8,2024-08-20
H007516,C007748,P008,56445.24,2025-09-20
H007517,C000356,P024,12208.38,2024-10-01
H007518,C000356,P018,76295.21,2025-04-25
H007519,C000356,P025,34965.51,2025-04-24
H007520,C001462,P030,23929.48,2025-12-22
H007521,C007094,P003,53550.48,2025-06-29
H007522,C003221,P027,100000.0,2025-08-06
H007523,C005721,P028,100000.0,2025-09-01
H007524,C005721,P008,17340.68,2025-06-16
H007525,C005177,P011,62186.02,2025-03-09
H007526,C005177,P004,33191.83,2024-12-31
H007527,C001752,P020,17678.93,2024-07-01
H007528,C005256,P029,36302.41,2025-07-10
H007529,C004990,P022,23131.31,2024-10-16
H007530,C001773,P021,100000.0,2024-11-06
H007531,C001773,P009,50000.0,2024-08-18
H007532,C001197,P007,50000.0,2025-04-13
H007533,C001879,P010,50000.0,2025-02-16
H007534,C002669,P013,15565.62,2025-08-09
H007535,C007984,P019,10766.07,2024-07-18
H007536,C002017,P023,179393.85,2025-04-01
H007537,C002006,P009,67310.97,2024-12-22
H007538,C003894,P002,17649.04,2025-04-17
H007539,C003238,P022,100736.69,2024-12-07
H007540,C002079,P002,87468.17,2024-10-24
H007541,C002079,P020,19552.43,2024-06-19
H007542,C002079,P002,14718.73,2024-07-30
H007543,C002079,P012,45704.87,2025-05-30
H007544,C000397,P008,95656.51,2025-05-02
H007545,C002789,P008,16290.03,2025-12-09
H007546,C005867,P008,17761.52,2025-06-26
H007547,C005867,P013,46130.09,2025-07-23
H007548,C005867,P003,50000.0,2025-07-23
H007549,C004073,P023,134737.27,2025-04-10
H007550,C007859,P026,17889.61,2025-06-25
H007551,C007859,P009,50000.0,2024-12-02
H007552,C004764,P020,14744.01,2025-04-25
H007553,C001520,P002,14583.04,2025-07-29
H007554,C005634,P002,30099.02,2024-07-08
H007555,C001379,P007,81536.53,2025-10-20
H007556,C001024,P020,10176.54,2024-10-17
H007557,C001024,P014,83565.46,2025-02-11
H007558,C002588,P003,50000.0,2026-01-11
H007559,C005018,P030,61334.03,2025-07-19
H007560,C002858,P012,10285.49,2025-11-25
H007561,C005502,P022,10000.0,2024-11-16
H007562,C005502,P021,100000.0,2024-10-20
H007563,C005502,P029,20716.61,2025-01-21
H007564,C001630,P018,23343.35,2025-08-10
H007565,C007651,P018,20092.57,2026-01-01
H007566,C007651,P001,50000.0,2024-12-01
H007567,C003608,P025,32860.86,2025-07-21
H007568,C003608,P015,50000.0,2025-07-25
H007569,C007145,P027,100000.0,2025-07-15
H007570,C000235,P008,36942.28,2025-04-06
H007571,C007823,P003,110619.77,2025-09-03
H007572,C003797,P018,46346.62,2024-06-11
H007573,C003797,P001,50000.0,2024-12-27
H007574,C003797,P007,61779.9,2025-06-23
H007575,C004119,P029,23610.5,2025-08-22
H007576,C003801,P009,77773.48,2025-11-20
H007577,C003801,P016,100000.0,2025-08-03
H007578,C004956,P018,59422.25,2024-07-18
H007579,C005898,P003,135700.16,2025-10-30
H007580,C005898,P010,50000.0,2025-10-01
H007581,C001949,P008,54708.59,2025-07-06
H007582,C001949,P025,76381.39,2025-06-24
H007583,C007111,P012,31469.48,2025-12-13
H007584,C004960,P022,35134.15,2025-05-12
H007585,C004960,P015,50000.0,2025-12-06
H007586,C003493,P020,47941.65,2024-06-29
H007587,C002672,P018,40183.68,2025-04-22
H007588,C002672,P005,100000.0,2025-01-31
H007589,C007359,P013,19198.13,2025-12-18
H007590,C007359,P006,77298.56,2025-12-03
H007591,C007359,P018,57677.03,2024-06-21
H007592,C002225,P017,35997.78,2025-08-27
H007593,C002225,P029,13602.8,2025-01-17
H007594,C002225,P024,74646.02,2024-11-17
H007595,C002225,P014,101198.02,2025-08-26
H007596,C001107,P012,62289.36,2025-09-17
H007597,C007026,P021,100000.0,2025-03-31
H007598,C007026,P027,100000.0,2025-10-21
H007599,C007026,P030,36382.09,2025-10-18
H007600,C000819,P008,106861.88,2025-04-27
H007601,C000819,P008,53609.79,2025-09-24
H007602,C006170,P014,116502.74,2025-06-26
H007603,C007103,P028,100000.0,2024-12-07
H007604,C007103,P027,100000.0,2025-08-18
H007605,C007103,P019,31207.74,2024-12-14
H007606,C000889,P017,72833.03,2025-06-03
H007607,C002438,P027,100000.0,2025-06-25
H007608,C002438,P007,50000.0,2025-04-07
H007609,C002438,P002,59054.16,2024-08-29
H007610,C002438,P004,43810.29,2025-02-20
H007611,C000818,P011,21765.7,2025-07-06
H007612,C003415,P005,100000.0,2025-06-21
H007613,C003415,P010,73141.25,2025-02-18
H007614,C003415,P027,100000.0,2025-03-19
H007615,C002342,P020,92928.99,2024-06-03
H007616,C002342,P015,50000.0,2025-04-10
H007617,C002342,P019,63695.18,2024-08-08
H007618,C002342,P025,84973.17,2025-02-11
H007619,C006577,P024,66341.3,2024-10-31
H007620,C006577,P023,25456.75,2025-07-25
H007621,C006577,P006,50000.0,2024-11-27
H007622,C003168,P025,35241.48,2025-08-24
H007623,C005917,P030,50011.93,2024-09-19
H007624,C005271,P009,50000.0,2025-11-12
H007625,C005271,P001,50000.0,2024-12-14
H007626,C001265,P017,36452.49,2025-06-25
H007627,C007382,P022,39709.08,2024-07-26
H007628,C007382,P024,6408.33,2025-08-31
H007629,C007125,P018,108227.2,2025-12-20
H007630,C001229,P015,50000.0,2025-04-01
H007631,C004788,P025,16455.08,2025-09-20
H007632,C004788,P003,69101.14,2025-10-06
H007633,C000053,P025,55880.7,2025-03-29
H007634,C000053,P018,46812.27,2025-01-17
H007635,C000053,P013,57900.16,2025-07-27
H007636,C004818,P017,58497.45,2024-08-13
H007637,C004818,P024,6619.71,2024-11-10
H007638,C005655,P010,50000.0,2025-12-11
H007639,C005655,P018,37456.67,2024-11-09
H007640,C000160,P017,33946.58,2024-11-08
H007641,C004957,P013,10000.0,2025-11-27
H007642,C001588,P004,36201.83,2024-08-31
H007643,C001590,P008,24460.85,2025-08-13
H007644,C004752,P020,30229.32,2024-08-15
H007645,C007542,P019,33751.13,2024-12-31
H007646,C007542,P015,52272.08,2025-10-11
H007647,C007542,P003,50000.0,2025-04-27
H007648,C005049,P012,87202.74,2025-10-10
H007649,C005049,P010,50000.0,2025-04-08
H007650,C005049,P027,100000.0,2025-09-07
H007651,C003859,P007,50000.0,2025-03-01
H007652,C004410,P012,37100.39,2025-08-23
H007653,C000437,P022,131638.68,2024-09-15
H007654,C000437,P003,50000.0,2025-04-21
H007655,C005350,P030,8939.41,2025-03-07
H007656,C005350,P003,50000.0,2025-10-14
H007657,C003879,P024,24030.85,2025-03-30
H007658,C001589,P008,11611.28,2025-03-22
H007659,C002781,P018,39507.08,2024-12-22
H007660,C002781,P029,100278.64,2025-03-10
H007661,C006510,P025,57185.96,2025-01-17
H007662,C006510,P014,53296.65,2025-12-19
H007663,C006510,P028,100000.0,2024-07-28
H007664,C005905,P012,27422.93,2026-01-13
H007665,C005891,P023,60558.85,2025-08-08
H007666,C000974,P022,18533.94,2024-12-16
H007667,C001239,P004,38411.13,2025-07-29
H007668,C002952,P023,62088.64,2025-08-05
H007669,C002343,P026,12786.62,2024-12-14
H007670,C002343,P016,100000.0,2025-05-31
H007671,C002343,P025,21337.09,2025-10-16
H007672,C007029,P008,43582.57,2025-09-29
H007673,C007029,P023,15894.65,2025-06-20
H007674,C007029,P012,19423.09,2025-12-21
H007675,C006840,P004,19673.75,2025-07-22
H007676,C006840,P017,7538.12,2025-07-22
H007677,C001498,P012,29480.09,2025-07-17
H007678,C004258,P025,26029.82,2025-08-19
H007679,C002423,P001,50000.0,2025-07-05
H007680,C002423,P025,8848.62,2025-05-21
H007681,C007105,P001,76231.41,2025-08-16
H007682,C007105,P017,10438.24,2024-06-13
H007683,C006782,P024,50764.0,2024-09-30
H007684,C006782,P014,35159.86,2024-11-10
H007685,C006782,P009,50000.0,2024-07-24
H007686,C002093,P011,33399.97,2024-10-26
H007687,C002016,P004,11525.17,2024-06-22
H007688,C006624,P020,39803.38,2025-07-03
H007689,C006624,P012,15555.95,2025-06-27
H007690,C005840,P014,52353.17,2025-04-01
H007691,C000188,P007,67122.97,2026-01-17
H007692,C004524,P013,10000.0,2025-06-10
H007693,C004524,P004,3273.94,2025-02-24
H007694,C003656,P017,20589.29,2025-05-03
H007695,C003427,P015,63108.59,2025-05-12
H007696,C003427,P004,32629.74,2025-05-05
H007697,C003427,P030,20161.42,2025-06-16
H007698,C003427,P017,71180.63,2025-04-20
H007699,C005264,P005,100000.0,2024-09-19
H007700,C005264,P013,49761.85,2025-06-06
H007701,C005264,P002,29089.11,2024-09-08
H007702,C001382,P020,86098.76,2024-09-11
H007703,C001382,P014,41452.34,2024-12-03
H007704,C004902,P017,8503.11,2024-07-11
H007705,C004902,P005,100000.0,2025-05-08
H007706,C004902,P005,100000.0,2025-12-07
H007707,C000414,P026,31100.68,2025-06-30
H007708,C003337,P025,9091.75,2025-02-28
H007709,C003337,P014,23326.76,2025-01-01
H007710,C003607,P005,111045.66,2024-12-13
H007711,C005836,P029,32974.9,2025-08-20
H007712,C005836,P019,65218.89,2024-10-26
H007713,C005836,P014,52165.64,2025-03-29
H007714,C005119,P019,131846.05,2024-11-15
H007715,C000257,P001,50000.0,2024-06-05
H007716,C000257,P017,37952.71,2025-03-11
H007717,C000257,P022,35951.49,2024-08-23
H007718,C007845,P026,78359.49,2025-01-24
H007719,C007845,P010,106601.44,2025-02-19
H007720,C007845,P007,70860.5,2025-05-25
H007721,C002236,P013,24246.67,2025-06-15
H007722,C001768,P002,58252.94,2025-11-04
H007723,C001768,P015,50000.0,2025-02-21
H007724,C001768,P022,36412.53,2025-03-22
H007725,C004237,P014,31791.55,2025-09-28
H007726,C004237,P015,50000.0,2025-05-09
H007727,C007275,P008,17289.05,2025-04-18
H007728,C007275,P009,50000.0,2025-05-17
H007729,C001573,P026,17603.53,2025-11-12
H007730,C001573,P002,13139.73,2025-10-08
H007731,C000025,P018,15020.98,2024-12-25
H007732,C001089,P010,50000.0,2025-07-23
H007733,C001089,P004,16990.62,2025-11-05
H007734,C001089,P022,10000.0,2024-08-19
H007735,C001089,P020,17500.81,2024-06-13
H007736,C002695,P005,100000.0,2025-02-27
H007737,C002695,P002,277724.79,2024-12-02
H007738,C004980,P011,24720.64,2024-11-18
H007739,C003560,P015,50000.0,2025-05-14
H007740,C006766,P004,21459.4,2024-09-13
H007741,C006766,P018,11604.96,2024-09-07
H007742,C002842,P012,39248.12,2025-06-19
H007743,C002312,P011,90186.71,2024-08-09
H007744,C002312,P025,17679.54,2025-02-19
H007745,C002312,P030,3184.07,2024-07-26
H007746,C006139,P001,50000.0,2024-09-08
H007747,C007600,P015,50000.0,2025-09-01
H007748,C007600,P008,51592.31,2025-12-20
H007749,C004153,P014,33285.61,2025-12-18
H007750,C004153,P029,116237.85,2025-11-06
H007751,C004153,P014,22456.2,2025-02-05
H007752,C001310,P008,29471.32,2025-05-27
H007753,C000696,P013,12985.03,2025-11-05
H007754,C000696,P026,27437.63,2025-04-22
H007755,C004396,P020,81454.74,2025-05-29
H007756,C003753,P001,50000.0,2024-06-07
H007757,C003753,P006,50000.0,2024-08-08
H007758,C003753,P025,7808.56,2025-06-08
H007759,C001228,P023,53390.13,2025-11-02
H007760,C001228,P024,19279.88,2025-10-08
H007761,C002000,P007,58596.1,2025-06-16
H007762,C002000,P007,51179.47,2025-03-16
H007763,C002000,P030,43469.61,2025-12-27
H007764,C000277,P010,62232.02,2025-09-08
H007765,C000277,P009,50000.0,2025-06-20
H007766,C000277,P022,39504.85,2025-12-22
H007767,C000277,P023,65236.69,2025-02-19
H007768,C004462,P024,67808.01,2025-09-16
H007769,C004462,P015,50000.0,2025-08-27
H007770,C006562,P022,222634.27,2024-10-06
H007771,C006562,P024,58825.3,2024-11-16
H007772,C006562,P028,100000.0,2025-07-23
H007773,C006347,P025,27382.42,2025-10-16
H007774,C007306,P022,10000.0,2025-08-17
H007775,C005423,P020,56414.7,2024-12-07
H007776,C005423,P012,62514.63,2025-08-05
H007777,C005423,P007,50000.0,2024-11-21
H007778,C005423,P022,41126.96,2025-08-22
H007779,C007538,P011,14979.46,2025-01-13
H007780,C007966,P002,50828.41,2025-08-16
H007781,C007966,P017,16398.34,2025-04-29
H007782,C007966,P018,16595.87,2025-04-20
H007783,C007966,P029,160182.38,2025-01-07
H007784,C004632,P026,15834.67,2024-12-11
H007785,C004632,P023,21572.46,2025-06-12
H007786,C001138,P016,100000.0,2025-02-01
H007787,C001138,P003,50000.0,2025-09-08
H007788,C001138,P026,15459.95,2024-09-21
H007789,C002768,P009,50000.0,2025-08-04
H007790,C002768,P020,18473.63,2024-12-18
H007791,C005372,P030,48504.46,2025-06-15
H007792,C005058,P012,47619.07,2025-08-25
H007793,C005058,P019,28393.76,2025-03-28
H007794,C000943,P023,38912.2,2025-04-10
H007795,C006453,P022,32441.71,2025-08-29
H007796,C003936,P006,55515.31,2024-11-02
H007797,C003936,P029,27951.73,2025-02-02
H007798,C003936,P002,9644.09,2024-09-22
H007799,C003936,P023,13949.58,2025-02-22
H007800,C002385,P020,10000.0,2024-11-22
H007801,C000116,P020,49363.33,2024-07-05
H007802,C000116,P021,100000.0,2024-08-14
H007803,C007496,P012,22255.18,2025-07-14
H007804,C007496,P025,72900.98,2025-10-27
H007805,C007496,P022,73468.32,2025-04-24
H007806,C007959,P017,27434.37,2025-08-25
H007807,C003120,P007,50000.0,2025-01-15
H007808,C003120,P009,50000.0,2025-03-07
H007809,C003120,P014,54386.44,2025-03-10
H007810,C003120,P002,45706.41,2025-05-11
H007811,C004259,P002,90333.42,2024-11-25
H007812,C004419,P014,30602.86,2025-03-19
