event_id,customer_id,event_type,event_date
E010778,C004456,login,2025-10-22
E010779,C004456,consult,2025-12-14
E010780,C005510,consult,2026-02-12
E010781,C006124,login,2025-11-16
E010782,C002197,complaint,2025-09-17
E010783,C002197,login,2026-01-30
E010784,C005303,login,2025-07-15
E010785,C005303,login,2025-09-26
E010786,C003193,login,2026-02-12
E010787,C003193,login,2026-01-18
E010788,C003193,consult,2025-11-07
E010789,C003193,consult,2026-01-05
E010790,C003193,login,2025-11-28
E010791,C002943,login,2025-08-22
E010792,C002957,login,2025-11-25
E010793,C002957,login,2025-07-17
E010794,C002957,login,2025-09-18
E010795,C002957,login,2026-02-19
E010796,C002311,login,2025-07-17
E010797,C002311,login,2025-06-26
E010798,C002311,login,2025-06-11
E010799,C002311,login,2026-01-26
E010800,C000499,login,2025-11-18
E010801,C000499,login,2026-01-23
E010802,C006892,login,2025-08-07
E010803,C006892,complaint,2025-11-15
E010804,C006892,login,2025-06-07
E010805,C006892,login,2025-12-09
E010806,C002547,login,2025-12-04
E010807,C002547,consult,2026-01-25
E010808,C002783,login,2025-09-20
E010809,C002783,login,2025-11-16
E010810,C002406,consult,2025-08-06
E010811,C002406,login,2025-07-03
E010812,C002406,login,2025-12-20
E010813,C002406,login,2026-02-04
E010814,C007886,complaint,2025-07-05
E010815,C007886,login,2025-10-19
E010816,C007886,login,2025-10-27
E010817,C003706,consult,2026-03-14
E010818,C003706,login,2025-08-15
E010819,C003706,login,2026-01-15
E010820,C003655,consult,2025-09-08
E010821,C000380,login,2025-09-20
E010822,C000380,login,2025-06-09
E010823,C000380,consult,2025-12-10
E010824,C000380,login,2025-08-29
E010825,C003049,consult,2025-11-08
E010826,C007100,login,2025-08-14
E010827,C007100,login,2025-10-26
E010828,C007100,login,2025-06-09
E010829,C007100,login,2025-07-20
E010830,C005729,consult,2025-11-23
E010831,C005729,complaint,2025-07-02
E010832,C005729,consult,2025-07-14
E010833,C005729,login,2025-09-02
E010834,C004025,login,2026-03-13
E010835,C004025,login,2026-01-12
E010836,C004025,consult,2025-10-21
E010837,C007784,login,2026-01-26
E010838,C007784,login,2025-11-04
E010839,C007784,consult,2025-06-20
E010840,C007784,consult,2025-07-05
E010841,C007784,complaint,2026-03-22
E010842,C005962,login,2025-11-30
E010843,C005962,login,2026-03-24
E010844,C005962,login,2026-03-08
E010845,C005962,consult,2025-07-26
E010846,C005761,login,2025-09-20
E010847,C005761,login,2026-03-13
E010848,C005761,login,2025-08-27
E010849,C005761,login,2025-11-05
E010850,C005761,login,2026-01-12
E010851,C001053,login,2026-01-24
E010852,C001053,login,2026-03-04
E010853,C001053,login,2025-06-16
E010854,C001053,login,2026-01-07
E010855,C000191,login,2026-01-21
E010856,C000191,login,2025-07-14
E010857,C000191,login,2025-10-14
E010858,C000191,login,2025-06-16
E010859,C002789,login,2026-03-14
E010860,C002789,complaint,2026-02-15
E010861,C004757,login,2026-01-05
E010862,C004757,login,2025-09-07
E010863,C004757,login,2025-06-21
E010864,C004757,login,2025-08-28
E010865,C002388,consult,2025-09-22
E010866,C002388,login,2025-11-09
E010867,C002388,login,2026-02-26
E010868,C001721,login,2026-03-01
E010869,C001721,login,2025-07-13
E010870,C001721,consult,2026-01-19
E010871,C001721,complaint,2026-02-04
E010872,C004383,login,2025-09-28
E010873,C004383,consult,2025-09-27
E010874,C004383,complaint,2026-02-17
E010875,C004383,login,2025-10-02
E010876,C004383,login,2026-02-11
E010877,C005696,login,2026-01-30
E010878,C005696,login,2025-06-29
E010879,C005696,login,2025-08-28
E010880,C005696,complaint,2026-01-06
E010881,C000021,login,2025-07-12
E010882,C000021,login,2025-09-03
E010883,C000021,login,2025-07-01
E010884,C000021,login,2025-08-28
E010885,C000021,consult,2026-02-03
E010886,C003446,login,2025-11-04
E010887,C003446,login,2025-12-20
E010888,C003446,login,2025-07-01
E010889,C003446,complaint,2026-02-26
E010890,C003446,login,2025-11-17
E010891,C006845,login,2026-01-13
E010892,C006845,consult,2026-03-06
E010893,C004547,login,2025-12-21
E010894,C004547,consult,2025-09-20
E010895,C004547,login,2025-12-24
E010896,C004547,login,2026-03-10
E010897,C004547,login,2026-03-25
E010898,C005600,login,2025-12-13
E010899,C002535,consult,2025-09-17
E010900,C002535,login,2025-10-08
E010901,C002867,login,2026-01-02
E010902,C002867,login,2025-08-16
E010903,C002867,consult,2026-01-29
E010904,C002867,login,2025-10-15
E010905,C002867,login,2025-08-16
E010906,C006982,login,2025-06-06
E010907,C006982,complaint,2026-01-27
E010908,C006982,login,2025-10-13
E010909,C006982,login,2025-08-08
E010910,C006982,login,2025-12-02
E010911,C007734,login,2025-07-10
E010912,C004873,login,2026-01-29
E010913,C004873,login,2025-09-10
E010914,C002021,login,2025-12-10
E010915,C007744,consult,2025-10-07
E010916,C006501,consult,2025-12-28
E010917,C006501,login,2026-03-02
E010918,C006501,login,2025-12-11
E010919,C004080,login,2025-06-25
E010920,C004080,login,2025-08-28
E010921,C005944,consult,2026-01-06
E010922,C005944,login,2025-11-05
E010923,C005944,login,2026-02-18
E010924,C005944,login,2025-07-27
E010925,C005944,complaint,2025-07-31
E010926,C000209,login,2025-11-17
E010927,C006376,consult,2025-09-18
E010928,C006376,consult,2025-09-29
E010929,C004078,consult,2025-10-23
E010930,C000190,login,2025-11-24
E010931,C000190,consult,2025-12-17
E010932,C005575,consult,2026-03-01
E010933,C005575,login,2025-10-26
E010934,C005668,consult,2025-12-01
E010935,C005668,login,2025-11-03
E010936,C000151,login,2025-07-22
E010937,C000151,consult,2025-12-31
E010938,C000151,consult,2025-08-15
E010939,C000151,login,2025-06-21
E010940,C000023,login,2026-02-19
E010941,C006202,login,2025-08-24
E010942,C006202,login,2026-02-03
E010943,C007806,login,2026-02-28
E010944,C007806,login,2025-11-06
E010945,C007806,login,2025-09-23
E010946,C004221,login,2025-08-21
E010947,C004221,login,2025-07-16
E010948,C004221,login,2025-11-14
E010949,C004221,login,2026-01-23
E010950,C004221,complaint,2025-06-01
E010951,C001332,login,2025-10-29
E010952,C001332,login,2026-02-16
E010953,C001332,login,2025-12-28
E010954,C001332,login,2026-03-12
E010955,C004228,complaint,2026-02-01
E010956,C004228,login,2025-11-22
E010957,C000443,login,2026-01-24
E010958,C000443,login,2025-08-11
E010959,C000443,login,2025-11-24
E010960,C000443,login,2025-10-15
E010961,C000443,login,2025-07-08
E010962,C000658,login,2025-12-05
E010963,C000658,consult,2025-10-30
E010964,C002356,login,2025-10-10
E010965,C002356,complaint,2026-02-23
E010966,C004737,complaint,2026-02-05
E010967,C004737,login,2026-03-18
E010968,C004737,login,2026-01-25
E010969,C004737,login,2025-09-06
E010970,C001383,consult,2026-02-22
E010971,C001808,login,2025-12-01
E010972,C007918,complaint,2025-09-13
E010973,C007918,login,2026-01-01
E010974,C006165,login,2025-09-05
E010975,C006165,login,2026-03-20
E010976,C006165,login,2026-03-18
E010977,C002799,login,2025-07-09
E010978,C002799,login,2025-08-13
E010979,C001963,consult,2025-09-17
E010980,C001963,login,2026-01-13
E010981,C001963,complaint,2025-09-29
E010982,C001963,login,2025-08-19
E010983,C007811,login,2025-10-11
E010984,C007811,login,2025-09-09
E010985,C003998,login,2025-11-04
E010986,C000551,consult,2026-03-14
E010987,C000551,complaint,2025-11-19
E010988,C004554,login,2025-09-22
E010989,C004554,login,2026-03-16
E010990,C004554,login,2026-01-26
E010991,C004554,login,2025-12-29
E010992,C004554,login,2025-07-30
E010993,C007424,complaint,2025-07-09
E010994,C007424,complaint,2025-06-05
E010995,C007424,login,2026-01-10
E010996,C007424,login,2025-10-08
E010997,C005913,login,2025-08-04
E010998,C003814,login,2025-06-07
E010999,C005824,complaint,2025-07-17
E011000,C007171,login,2026-01-26
E011001,C007171,consult,2026-02-25
E011002,C007249,consult,2025-07-18
E011003,C007249,login,2025-08-01
E011004,C007249,login,2025-08-12
E011005,C000940,login,2025-12-21
E011006,C002470,login,2025-07-10
E011007,C006170,login,2025-06-07
E011008,C006170,complaint,2026-03-14
E011009,C006170,consult,2025-09-13
E011010,C006170,consult,2025-06-11
E011011,C006170,consult,2025-10-26
E011012,C002818,complaint,2025-12-03
E011013,C002818,login,2025-08-28
E011014,C002818,login,2025-06-20
E011015,C006096,complaint,2025-09-25
E011016,C005040,login,2026-02-25
E011017,C006870,login,2025-08-07
E011018,C006870,login,2025-09-13
E011019,C006870,login,2025-09-03
E011020,C006929,login,2026-03-01
E011021,C006929,consult,2025-07-01
E011022,C006929,login,2025-07-11
E011023,C006929,login,2025-11-15
E011024,C006929,consult,2026-01-15
E011025,C005189,login,2025-07-08
E011026,C006920,login,2025-10-16
E011027,C006920,login,2025-08-06
E011028,C006920,login,2025-06-12
E011029,C002899,login,2026-02-14
E011030,C002104,login,2026-01-29
E011031,C002104,consult,2026-02-23
E011032,C001528,consult,2025-07-10
E011033,C001528,login,2025-10-19
E011034,C001528,login,2025-06-08
E011035,C001528,login,2025-09-17
E011036,C000341,login,2025-07-31
E011037,C000341,login,2025-10-14
E011038,C000341,login,2026-02-11
E011039,C000341,login,2025-07-07
E011040,C000341,login,2026-03-14
E011041,C002415,complaint,2025-08-05
E011042,C002415,login,2025-06-15
E011043,C004300,login,2026-03-20
E011044,C006706,login,2025-07-10
E011045,C006706,login,2025-10-31
E011046,C006209,login,2025-08-19
E011047,C006209,login,2025-10-24
E011048,C003943,login,2025-12-18
E011049,C003943,complaint,2025-11-02
E011050,C003943,login,2025-11-05
E011051,C003943,login,2025-07-12
E011052,C000421,login,2025-10-13
E011053,C000421,login,2025-06-24
E011054,C000421,login,2025-12-25
E011055,C000421,consult,2025-07-21
E011056,C000421,complaint,2025-06-30
E011057,C000762,complaint,2025-07-25
E011058,C000762,login,2025-12-21
E011059,C000762,consult,2025-09-29
E011060,C000762,login,2025-12-09
E011061,C003516,login,2026-01-16
E011062,C003516,login,2026-03-19
E011063,C002390,login,2025-10-22
E011064,C002390,consult,2025-10-27
E011065,C006097,login,2025-07-18
E011066,C005790,login,2025-08-28
E011067,C005790,login,2025-11-05
E011068,C005790,login,2025-12-23
E011069,C000865,login,2025-08-09
E011070,C000865,complaint,2026-03-05
E011071,C000865,login,2025-09-24
E011072,C000865,login,2026-02-23
E011073,C000865,login,2025-09-04
E011074,C001869,login,2026-02-17
E011075,C001869,login,2026-02-19
E011076,C001869,consult,2026-01-19
E011077,C001869,login,2026-02-12
E011078,C001869,login,2025-12-24
E011079,C002389,login,2026-03-26
E011080,C002389,login,2025-07-13
E011081,C002389,login,2025-09-22
E011082,C002389,login,2025-12-21
E011083,C000504,consult,2026-02-25
E011084,C000504,login,2025-12-23
E011085,C000504,login,2025-06-30
E011086,C000504,login,2025-10-02
E011087,C000504,consult,2026-02-17
E011088,C003442,login,2026-02-14
E011089,C003442,login,2025-09-18
E011090,C003442,consult,2025-10-06
E011091,C003442,login,2025-06-12
E011092,C003442,login,2025-06-16
E011093,C007934,consult,2025-10-21
E011094,C005178,login,2025-12-09
E011095,C004092,login,2025-12-24
E011096,C004092,login,2026-01-20
E011097,C004092,login,2026-03-26
E011098,C004092,consult,2025-09-17
E011099,C000770,login,2026-02-03
E011100,C000770,login,2025-12-30
E011101,C000770,login,2026-01-27
E011102,C000885,login,2026-03-16
E011103,C000885,complaint,2026-03-22
E011104,C000885,login,2025-07-22
E011105,C000885,login,2026-02-07
E011106,C000885,login,2026-02-13
E011107,C007441,consult,2026-03-18
E011108,C007441,login,2025-10-11
E011109,C006800,login,2025-07-15
E011110,C006800,login,2025-12-03
E011111,C006800,login,2025-09-03
E011112,C006800,login,2025-11-15
E011113,C006800,login,2025-07-01
E011114,C004304,login,2025-10-22
E011115,C004304,consult,2026-02-21
E011116,C004304,login,2026-03-09
E011117,C004304,consult,2025-06-14
E011118,C004304,complaint,2026-03-27
E011119,C006686,login,2025-10-08
E011120,C006686,login,2025-12-18
E011121,C006686,consult,2025-11-18
E011122,C006686,consult,2025-11-11
E011123,C006686,login,2026-02-09
E011124,C004296,login,2025-12-31
E011125,C004296,consult,2026-02-06
E011126,C004296,consult,2025-08-14
E011127,C002527,login,2025-08-23
E011128,C002527,complaint,2025-09-18
E011129,C002527,login,2026-02-09
E011130,C002527,login,2025-08-13
E011131,C002527,consult,2025-07-08
E011132,C005688,login,2025-11-16
E011133,C005688,login,2026-01-14
E011134,C005688,login,2025-08-29
E011135,C005688,login,2025-12-11
E011136,C005688,login,2026-02-12
E011137,C007887,login,2025-12-06
E011138,C007887,login,2025-09-09
E011139,C007887,login,2026-03-17
E011140,C001287,consult,2025-11-25
E011141,C004680,login,2026-01-18
E011142,C004680,login,2025-12-07
E011143,C005777,login,2025-06-01
E011144,C005777,consult,2025-11-07
E011145,C005777,consult,2025-08-22
E011146,C005777,login,2025-10-13
E011147,C005777,login,2025-06-11
E011148,C002980,complaint,2025-11-27
E011149,C002980,complaint,2025-11-21
E011150,C002980,login,2025-06-21
E011151,C002980,login,2025-08-04
E011152,C002980,consult,2025-10-29
E011153,C003594,consult,2025-06-06
E011154,C003594,consult,2025-07-29
E011155,C003594,consult,2025-11-12
E011156,C000711,consult,2025-08-28
E011157,C000711,consult,2025-09-29
E011158,C000711,login,2026-03-26
E011159,C000711,consult,2026-03-05
E011160,C000711,login,2026-02-12
E011161,C007382,login,2025-09-25
E011162,C007382,login,2025-08-18
E011163,C007382,login,2025-09-10
E011164,C007382,consult,2026-03-09
E011165,C007382,login,2026-01-01
E011166,C007447,login,2025-09-26
E011167,C000099,login,2025-06-16
E011168,C000099,complaint,2025-10-01
E011169,C000099,login,2025-10-12
E011170,C000099,login,2026-01-23
E011171,C000099,login,2025-06-15
E011172,C003530,login,2026-02-11
E011173,C003530,complaint,2026-02-01
E011174,C000891,login,2025-11-03
E011175,C000891,consult,2026-02-22
E011176,C000891,login,2025-11-12
E011177,C000891,login,2025-08-12
E011178,C000891,consult,2025-10-12
E011179,C003416,login,2025-10-03
E011180,C003416,login,2025-07-06
E011181,C003219,login,2025-12-26
E011182,C003219,login,2025-08-31
E011183,C003219,login,2025-11-05
E011184,C003219,login,2025-08-29
E011185,C005617,consult,2025-10-13
E011186,C005617,complaint,2025-12-18
E011187,C005617,login,2025-07-02
E011188,C001983,login,2025-10-06
E011189,C003807,login,2025-12-04
E011190,C003807,login,2025-11-30
E011191,C003807,login,2026-03-07
E011192,C005608,login,2026-01-22
E011193,C005608,consult,2025-10-17
E011194,C005608,login,2025-08-22
E011195,C005608,login,2025-12-30
E011196,C005608,consult,2025-08-23
E011197,C004240,consult,2026-03-27
E011198,C004240,consult,2025-11-04
E011199,C001040,consult,2026-03-20
E011200,C001040,login,2026-01-13
E011201,C001040,complaint,2025-09-07
E011202,C001040,login,2025-08-20
E011203,C001040,login,2025-07-01
E011204,C007945,consult,2026-02-28
E011205,C007945,login,2025-10-08
E011206,C007945,login,2025-12-17
E011207,C007384,login,2025-10-02
E011208,C002596,login,2025-09-04
E011209,C002596,login,2025-08-22
E011210,C004764,complaint,2025-11-13
E011211,C004764,login,2025-11-19
E011212,C004764,login,2025-11-20
E011213,C006487,login,2026-01-16
E011214,C001063,login,2026-03-02
E011215,C001063,login,2025-08-24
E011216,C001063,login,2025-12-25
E011217,C003334,login,2025-06-09
E011218,C003334,login,2025-08-05
E011219,C004245,login,2026-03-08
E011220,C004245,login,2025-10-01
E011221,C004245,login,2025-12-05
E011222,C004129,login,2026-01-19
E011223,C004129,login,2025-06-29
E011224,C004129,login,2025-06-01
E011225,C001251,login,2026-01-30
E011226,C001251,login,2025-10-24
E011227,C006645,login,2025-09-04
E011228,C006645,login,2025-08-04
E011229,C006645,login,2025-11-09
E011230,C006645,consult,2025-07-30
E011231,C006645,login,2025-08-06
E011232,C001466,login,2025-08-05
E011233,C001466,consult,2025-09-07
E011234,C005254,login,2026-01-18
E011235,C005254,complaint,2025-06-20
E011236,C005254,consult,2025-09-03
E011237,C005254,login,2025-06-25
E011238,C004905,login,2025-10-24
E011239,C004905,consult,2025-08-24
E011240,C004905,complaint,2025-12-14
E011241,C004905,login,2025-09-13
E011242,C001992,login,2025-12-28
E011243,C001992,consult,2026-02-23
E011244,C006734,login,2025-11-01
E011245,C006734,login,2025-07-30
E011246,C006734,login,2026-01-02
E011247,C006273,login,2025-12-19
E011248,C001399,consult,2025-11-09
E011249,C001399,consult,2025-06-21
E011250,C001399,consult,2025-10-21
E011251,C001399,login,2026-02-14
E011252,C001399,consult,2025-12-06
E011253,C000671,login,2026-02-22
E011254,C000671,consult,2025-11-01
E011255,C000671,login,2025-08-05
E011256,C000671,login,2026-02-26
E011257,C001263,login,2025-09-18
E011258,C001263,login,2025-09-01
E011259,C001263,login,2025-08-17
E011260,C001263,complaint,2025-06-27
E011261,C001263,login,2026-01-09
E011262,C007683,login,2025-08-14
E011263,C007683,login,2025-12-08
E011264,C007683,consult,2025-11-02
E011265,C007683,consult,2025-06-28
E011266,C002762,login,2025-08-13
E011267,C002762,login,2026-03-24
E011268,C002762,login,2025-06-30
E011269,C007695,login,2025-07-04
E011270,C007695,login,2025-08-23
E011271,C007695,consult,2025-12-28
E011272,C007695,login,2026-02-19
E011273,C007695,login,2025-12-31
E011274,C004045,consult,2025-08-07
E011275,C004045,login,2025-12-19
E011276,C004045,login,2025-09-13
E011277,C004045,consult,2025-11-20
E011278,C006728,login,2026-03-26
E011279,C002023,login,2025-07-06
E011280,C001197,consult,2025-09-18
E011281,C001197,login,2025-12-18
E011282,C001197,login,2025-11-26
E011283,C001197,login,2025-07-27
E011284,C001197,login,2026-03-15
E011285,C000417,consult,2025-06-15
E011286,C000417,complaint,2025-12-25
E011287,C005553,complaint,2025-07-29
E011288,C005553,login,2025-11-03
E011289,C005553,login,2026-01-16
E011290,C005450,login,2025-12-31
E011291,C005450,login,2026-03-18
E011292,C004995,login,2025-11-08
E011293,C004995,login,2025-12-26
E011294,C004995,login,2025-12-11
E011295,C006183,login,2026-03-25
E011296,C006183,consult,2025-12-09
E011297,C006183,login,2025-09-22
E011298,C000849,login,2025-12-07
E011299,C000849,login,2025-12-11
E011300,C007055,login,2025-11-29
E011301,C007055,login,2025-10-31
E011302,C007055,login,2025-07-05
E011303,C007055,complaint,2025-07-01
E011304,C007055,login,2025-09-04
E011305,C006906,complaint,2025-12-16
E011306,C006906,login,2025-11-15
E011307,C006906,login,2025-08-03
